dispersal_times	null_raster	Elevation_16_k10_R
0.0480421292900246	0.6374185606	2.590265677
0.0990622159899885	0.7752124597	3.449713274
0.0151749795700198	0.5005468836	2.015972986
3.99163273731006	1.449152861	7.341478803
0.191383523110062	0.8537211521	4.525048077
0.0151758516899463	0.5005529827	2.235591848
0	4.254608887e-10	-1.800114191e-07
0.48131104328013	1.106781218	4.241064876
0.189807638889988	0.8538721966	2.598894781
0	4.822259925e-09	-5.651777668e-08
0	4.822259925e-09	-5.651777668e-08
33.1882135538599	3.537902353	9.588248404
0.0926943409699561	2.307824935	4.219148149
0	1.701708374e-08	6.985331247e-08
0.412534672180072	1.461991016	3.560256897
0.0457359438901221	0.7533026996	1.440297572
0.0476501672198992	0.6373037521	1.653981095
0.646257765479959	1.067044602	3.449538704
0.0973521206799433	0.7751489769	2.696454061
0.946423093109843	1.270560488	3.455404786
0.602190693130069	1.053631723	1.97627525
0.75123826524009	1.094689308	3.041325952
0.0151767248401029	0.5021167973	0.6846062848
0.0477485362000607	0.6434221444	0.7715849361
0.0365207491099682	0.7932587416	0.9929088446
1.76162214506007	2.748983936	3.290229741
0.312831157400069	0.9922343206	1.326364834
0.191383523110062	1.409458183	1.689118513
0.0962004343700755	0.7773475431	2.197106467
0.213852130990063	0.8891319304	3.493723736
0.243382318609974	0.9777899595	4.018813036
0.0465520712298257	0.6387321926	2.656714609
0.00856110050017378	0.5010323404	1.978684222
0.0464508352602024	0.6389194452	2.616366004
0.692755845839883	1.119206472	3.355476228
0.847456900329917	1.15761522	4.757342207
3.12842479561982	1.543700099	5.69564874
0	5.799900915e-08	8.230395121e-08
0.500304040150013	1.055883531	4.837413948
0.00851705626996591	0.5011441796	2.234266756
0.342474302309938	0.9794823723	3.541016968
0.901771601759947	1.170361177	4.136483017
0.13670935969003	0.8704384349	2.001939357
0.892659253439888	1.210069925	4.109673734
0.501567332730019	1.108338178	2.320879773
6.49532398676001	3.459956549	12.73716912
0.116151258740047	0.7761530836	2.857495446
4.63521075046992	2.179904218	8.886233979
0	4.254608887e-10	-1.800114191e-07
0.0476501672101222	0.6375808921	3.729921879
0.0476501672101222	0.6375808921	3.729921879
0.00908667978001176	0.5004847064	2.153468819
0.00904312213992853	0.5005905393	3.272824462
0.426168229129871	0.9892847953	5.098848391
0.708331165900063	1.112393232	5.384283888
0.190597574490084	0.8527791935	4.660437203
0.0982098538700029	0.7765411929	4.958786521
0.0979245306698431	0.7762963861	4.506551832
0.0359980633500072	0.729012392	4.259728434
0.097638617370194	0.7762085169	3.720934142
0.602190693129842	1.052916095	5.125584729
0.0151767248398755	0.5007443321	3.109406338
0.462123740850075	1.072837739	3.985261572
0.21530259729002	0.896980681	3.385839601
2.69033531729997	1.451189823	7.490914097
0.806118657570096	1.23609304	4.662506136
0.0349477539700729	0.7588300628	2.974199277
0.162353908530122	2.082228122	7.505516738
0.166855784799964	0.8892170951	4.598136949
0.242806658410018	0.9650984608	6.373068683
0.0606912170201213	0.7293257299	5.587196471
0.147472736180134	0.965469894	6.166243598
0.407444864539912	1.033680764	6.642185317
0.0151654642900212	0.5011277895	3.229982389
0.0490038143600486	0.64025106	3.940884877
0.102138691309847	0.7793445494	4.018108436
0.118541194839963	0.7791360783	4.950818191
0	3.115533165e-09	5.802000214e-08
0.0490038143700531	0.6410496383	4.350292893
2.32965348890002	NA	NA
0.0151723698800197	0.500558681	1.864665335
0.284836057960092	0.9317337185	2.857485506
0.43411530437993	0.9856849057	2.974836592
0.285553667589966	0.9296035024	4.082649584
0.0606739018901408	0.7301742488	1.456025437
0.100750107610111	0.7770019923	1.475815542
0.262700417639962	0.9754181011	2.341903964
1.5048219614398	1.284601743	2.085033021
1.07199432835	2.511858144	3.476506607
0.244394774920011	2.436314814	2.934467745
0.118102092199933	0.7800723983	1.279298125
0.0151689067899952	0.5011412037	0.8803906648
