dispersal_times	null_raster	Elevation_16_k10_R
5.79470164993995	0.6374185297	2.590265677
5.59011372343002	0.7752124505	3.449713275
0.0888698749399737	0.5005468729	2.015972985
0.594533492459959	1.449152502	7.341478808
11.4324887181999	0.8537211472	4.525049128
0.205251937140019	0.5005529772	2.235591849
0.157061949159925	-6.12138451e-10	-1.798332114e-07
0.351862704140103	1.106781218	4.241064878
3.37251801144998	0.8538721978	2.598894782
3.13876684373986	5.027045447e-09	-5.673039505e-08
1.76498908912004	5.027045447e-09	-5.673039505e-08
9.56913476220006	3.537902353	9.588249451
3.46747247098006	2.307824936	4.219149745
1.67617505891985	1.848450371e-08	1.79454787e-06
1.59129741206016	1.461991017	3.560257759
0.891297412060112	0.7533027006	1.440298398
1.07161814406004	0.6373037445	1.653981095
22.87161814406	1.067044828	3.449538312
1.63230183459996	0.7751493576	2.69645406
0.699182406739965	1.270560487	3.455404785
5.0423080503399	1.053631721	1.976275251
0.914835311599973	1.094689306	3.041325953
1.86136560839009	0.5021167975	0.6846062848
1.63152132249002	0.6434221444	0.7715849361
2.25724780227006	0.7932587419	0.9929088443
6.52984428590003	2.748983936	3.290229741
13.77259648363	0.9922343208	1.326364806
4.57259648362992	1.409458247	1.689118513
7.88883834712988	0.7773475429	2.197106467
2.96166524558998	0.8891319771	3.493723736
19.82717310154	0.9777899553	4.018813037
0.653878515699944	0.6387321925	2.656714609
5.56383182130003	0.5010323417	1.978684225
0.00772080360002292	0.6389194452	2.616366004
1.60946276454001	1.119206474	3.355476231
1.60946276454001	1.157615218	4.757342209
18.0655737822401	1.543700098	5.695648739
1.95163538166003	5.751522814e-08	8.190949341e-08
16.1139384005801	1.05588353	4.837413948
1.37365446604008	0.5011437604	2.234266755
14.74028393454	0.9794819714	3.541016967
0.617256833149895	1.17036067	4.13648302
1.70166979607006	0.8704383174	2.001939355
5.22302710139002	1.210069841	4.109673728
12.42135730532	1.108338148	2.320879775
1.32135730531991	3.459956515	12.73716909
22.8705542308699	0.7761534269	2.857495444
21.67055423087	2.179904562	8.886233979
5.13684484621012	-6.12138451e-10	-1.798332114e-07
3.46695573494003	0.6375808915	3.729921879
2.92531956815992	0.6375808915	3.729921879
0.533329985689988	0.5004841518	2.15346882
6.52013509808012	0.5005905393	3.272824462
20.1080104175301	0.9892847953	5.098848394
12.08787531945	1.112393232	5.384283888
11.58787531945	0.8527791874	4.660437202
0.740659514070103	0.7765411927	4.958786522
5.38253286482995	0.776296386	4.506551831
18.8206862321301	0.7290123917	4.259728435
19.3206862321301	0.7762085167	3.720934143
0.0551826639498358	1.052916095	5.125584729
4.32008904207987	0.5007443323	3.109406338
10.3967191440302	1.072837678	3.985261576
9.41432473649002	0.8969806789	3.385839599
12.39305218245	1.451189821	7.490914101
2.99305218245013	1.236093039	4.662506136
13.51065777491	0.7588300054	2.97419928
6.01065777490999	2.082228061	7.505516739
17.6424705408101	0.889217095	4.598136946
4.63117018440016	0.9650984608	6.373068649
12.9113003564098	0.7293257298	5.587196441
14.1113003564099	0.9654698943	6.166243574
13.0912328043	1.033680533	6.642185317
5.34252735348014	0.5011275589	3.22998239
3.66650437204999	0.640251049	3.940884877
10.3842977472	0.7793445488	4.01810844
16.9177933751498	0.7791359836	4.950818189
6.71779337515	-1.875536371e-08	5.847913709e-08
12.8355922963799	0.6410496388	4.350292892
13.6355922963801	NA	NA
1.62786958568995	0.5005586902	1.864665331
26.31677066663	0.9317336873	2.857485506
2.69752219348015	0.9856849166	2.974836591
24.7889010809401	0.9296036147	4.082649582
0.969588433949866	0.73017418	1.456025437
1.17086496344996	0.7770020651	1.475815541
13.22179045351	0.9754180633	2.341905318
3.57364065254001	1.284601629	2.085033022
6.94814980096999	2.511858095	3.476506606
3.84814980097008	2.436314764	2.934467775
3.52051392400995	0.7800724648	1.279298124
2.3205139240099	0.5011414599	0.8803906647
